UID,DBType,Instance,DBName,Schema,Table,Column,ColumnType
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,InRedStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,InYellowStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,InDisabledStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,InPlannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,InUnplannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,HealthServiceUnavailableMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D29B09E6148A43E2B8BD7C0FE93D8761,IntervalEndHealthState,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,StateHourlyRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,InRedStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,InYellowStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,InDisabledStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,InPlannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,InUnplannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,HealthServiceUnavailableMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_0C21565A277B47E497236248C8F79820,IntervalEndHealthState,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,MailboxDatabase,MailboxDatabaseRowId,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,MailboxDatabase,Name,nvarchar(1024)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,MailboxDatabase,DistinguishedName,nvarchar(2048)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,MailboxDatabase,Organization,nvarchar(1024)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,MailboxDatabase,LastMailboxDatabaseBackupInfoGuid,uniqueidentifier
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,Rule,RuleRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,Rule,RuleGuid,uniqueidentifier
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,Rule,ManagementPackRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,Rule,RuleSystemName,nvarchar(256)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,Rule,RuleDefaultName,nvarchar(256)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,Rule,RuleDefaultDescription,nvarchar(max)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,CSPAGEEVENTID,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,CSEVENTID,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,NETWORKTIME,decimal
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,SERVERTIME,decimal
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,DOMTIME,decimal
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,PERIPHERALTIME,decimal
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,ONLOADTIME,decimal
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,TOTALTIME,decimal
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,TOTALSIZE,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,LATENCY,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,UTCDATE,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPAGEEVENT,SOURCEID,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,DatasetId,uniqueidentifier
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ManagementGroupGuid,uniqueidentifier
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ManagedEntityGuid,uniqueidentifier
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,CollectedDate,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,DateKey,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,TimeKey,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ProcessId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,CpuUsage,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,MemoryUsage,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,HandleCount,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ThreadCount,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,PageFaultCount,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,CpuTime,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,TotalProcessTime,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,IOReadPerSecond,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,IOWritePerSecond,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ProcessName,nvarchar(256)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,Description,nvarchar(2000)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,CommandLine,nvarchar(max)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,CommandLineHash,varchar(64)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,UserName,varchar(256)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ManagedEntityRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ComputerRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ProcessRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ProcessCmdRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,UserRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,DWCreatedDateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,ProcessMonitoring,ProcesStaging,ProcessStageRowId,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,StateDailyRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,InRedStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,InYellowStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,InDisabledStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,InPlannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,InUnplannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,HealthServiceUnavailableMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_09D46E08A54A43828C855D55F2CEA35A,IntervalEndHealthState,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventCategory,EventCategoryRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventCategory,EventPublisherRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventCategory,EventCategoryId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventCategory,EventCategoryTitle,nvarchar(255)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventCategory,LastReceivedDateTime,smalldatetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRootCause,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRootCause,ClientPerfAggregationRootCauseRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRootCause,NumEvents,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRootCause,EventDataRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,StateDailyRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,InRedStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,InYellowStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,InDisabledStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,InPlannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,InUnplannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,HealthServiceUnavailableMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateDaily_450BB0181B4A498D9FF6B5277CA040CA,IntervalEndHealthState,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationComputer,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationComputer,Win7ClientPerfAggregationComputerRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationComputer,ComputerDataRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationComputer,EventDataRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationComputer,NumEvents,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationComputer,AvgTime,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,ManagedEntityRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,ManagementGroupRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,ManagedEntityGuid,uniqueidentifier
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,ManagedEntityTypeRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,TopLevelHostManagedEntityRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,FullName,nvarchar(max)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,Path,nvarchar(max)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,Name,nvarchar(max)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,DisplayName,nvarchar(max)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,ManagedEntityDefaultName,nvarchar(max)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,ManagedEntity,DWCreatedDateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventChannel,EventChannelRowId,smallint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventChannel,EventChannelTitle,nvarchar(255)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventChannel,LastReceivedDateTime,smalldatetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRCTimeBreakdown,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRCTimeBreakdown,ClientPerfAggregationRCTimeBreakdownRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRCTimeBreakdown,NumEvents,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRCTimeBreakdown,AvgTime,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRCTimeBreakdown,AvgTotalTime,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationRCTimeBreakdown,EventDataRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,vMailboxDatabase,MailboxDatabaseRowId,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,vMailboxDatabase,Name,nvarchar(1024)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,vMailboxDatabase,DistinguishedName,nvarchar(2048)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,vMailboxDatabase,Organization,nvarchar(1024)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Exchange2013,vMailboxDatabase,LastMailboxDatabaseBackupInfoGuid,uniqueidentifier
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,StateHourlyRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,InRedStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,InYellowStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,InDisabledStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,InPlannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,InUnplannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,HealthServiceUnavailableMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_80333DB5E8064411ABEB5751AE5D0942,IntervalEndHealthState,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationRootCause,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationRootCause,Win7ClientPerfAggregationRootCauseRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationRootCause,NumEvents,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Win7,vWin7ClientPerfAggregationRootCause,EventDataRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,PerfHourlyRowId,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,PerformanceRuleInstanceRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,ManagedEntityRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,SampleCount,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,AverageValue,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,MinValue,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,MaxValue,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Perf,PerfHourly_4F278EBE5F944A60A57DE573C11D53CD,StandardDeviation,float
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPERIPHERAL,CSPERIPHERALID,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPERIPHERAL,CSEVENTID,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPERIPHERAL,TYPE,nvarchar(50)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPERIPHERAL,TOTALSIZE,bigint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,apm,CSPERIPHERAL,TOTALTIME,decimal
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventLevel,EventLevelId,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,dbo,vEventLevel,EventLevelTitle,nvarchar(255)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationAppTimeBreakdown,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationAppTimeBreakdown,ClientPerfAggregationAppTimeBreakdownRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationAppTimeBreakdown,NumEvents,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationAppTimeBreakdown,AvgTime,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationAppTimeBreakdown,AppName,nvarchar(256)
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,Vista,vClientPerfAggregationAppTimeBreakdown,EventDataRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,StateHourlyRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,InRedStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,InYellowStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,InDisabledStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,InPlannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,InUnplannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,HealthServiceUnavailableMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_D40B7C2FE93A48E283E3563A3E6B88C2,IntervalEndHealthState,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,StateHourlyRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,InRedStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,InYellowStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,InDisabledStateMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,InPlannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,InUnplannedMaintenanceMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,HealthServiceUnavailableMilliseconds,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_DF04142A634A4B47A33D4D8E4DB203A1,IntervalEndHealthState,tinyint
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_C4CE275319354F90B2CE91DEF11AE373,StateHourlyRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_C4CE275319354F90B2CE91DEF11AE373,DateTime,datetime
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_C4CE275319354F90B2CE91DEF11AE373,ManagedEntityMonitorRowId,int
30230,MSSQL,R0015702\RCHSCOMP02,OperationsManagerDW,State,StateHourly_C4CE275319354F90B2CE91DEF11AE373,InRedStateMilliseconds,int
